Hemisphere,Year,Month,Fah.,Anomaly_type,Fah.a,Date,,
Southern,1988,11,0.18,JJA,0.38,1988/11/1,-,1
Southern,1989,11,0.27,JJA,0.28,1989/11/1,-,1
Southern,1990,11,0.48,JJA,0.38,1990/11/1,-,1
Southern,1991,11,0.27,JJA,0.51,1991/11/1,-,1
Southern,1992,11,0.14,JJA,0.33,1992/11/1,-,1
Southern,1993,11,0.29,JJA,0.27,1993/11/1,-,1
Southern,1994,11,0.39,JJA,0.28,1994/11/1,-,1
Southern,1995,11,0.31,JJA,0.42,1995/11/1,-,1
Southern,1996,11,0.41,JJA,0.49,1996/11/1,-,1
Southern,1997,11,0.71,JJA,0.41,1997/11/1,-,1
Southern,1998,11,0.38,JJA,0.67,1998/11/1,-,1
Southern,1999,11,0.21,JJA,0.37,1999/11/1,-,1
Southern,2000,11,0.41,JJA,0.36,2000/11/1,-,1
Southern,2001,11,0.47,JJA,0.47,2001/11/1,-,1
Southern,2002,11,0.4,JJA,0.49,2002/11/1,-,1
Southern,2003,11,0.42,JJA,0.45,2003/11/1,-,1
Southern,2004,11,0.48,JJA,0.29,2004/11/1,-,1
Southern,2005,11,0.42,JJA,0.52,2005/11/1,-,1
Southern,2006,11,0.53,JJA,0.55,2006/11/1,-,1
Southern,2007,11,0.36,JJA,0.53,2007/11/1,-,1
Southern,2008,11,0.42,JJA,0.45,2008/11/1,-,1
Southern,2009,11,0.78,JJA,0.69,2009/11/1,-,1
Southern,2010,11,0.42,JJA,0.45,2010/11/1,-,1
Southern,2011,11,0.5,JJA,0.64,2011/11/1,-,1
Southern,2012,11,0.59,JJA,0.4,2012/11/1,-,1
Southern,2013,11,0.54,JJA,0.6,2013/11/1,-,1
Southern,2014,11,0.54,JJA,0.56,2014/11/1,-,1
Southern,2015,11,0.75,JJA,0.59,2015/11/1,-,1
Southern,2016,11,0.7,JJA,0.7,2016/11/1,-,1
Southern,2017,11,0.53,JJA,0.64,2017/11/1,-,1
Southern,2018,11,0.69,JJA,0.7,2018/11/1,-,1
Southern,2019,11,0.81,JJA,0.77,2019/11/1,-,1
Southern,2020,11,0.6,JJA,0.68,2020/11/1,-,1
Global,1880,12,-0.16,JJA,-0.15,1880-12-1,-,1
Global,1881,12,-0.05,JJA,-0.06,1881-12-1,-,1
Global,1882,12,-0.34,JJA,-0.14,1882-12-1,-,1
Global,1883,12,-0.1,JJA,-0.08,1883-12-1,-,1
Global,1884,12,-0.3,JJA,-0.31,1884-12-1,-,1
Global,1885,12,-0.09,JJA,-0.35,1885-12-1,-,1
Global,1886,12,-0.24,JJA,-0.27,1886-12-1,-,1
Global,1887,12,-0.32,JJA,-0.28,1887-12-1,-,1
Global,1888,12,-0.03,JJA,-0.14,1888-12-1,-,1
Global,1889,12,-0.28,JJA,-0.12,1889-12-1,-,1
Global,1890,12,-0.3,JJA,-0.3,1890-12-1,-,1
Global,1891,12,-0.04,JJA,-0.18,1891-12-1,-,1
Global,1892,12,-0.38,JJA,-0.27,1892-12-1,-,1
Global,1893,12,-0.31,JJA,-0.21,1893-12-1,-,1
Global,1894,12,-0.2,JJA,-0.29,1894-12-1,-,1
Global,1895,12,-0.13,JJA,-0.18,1895-12-1,-,1
Global,1896,12,-0.04,JJA,-0.06,1896-12-1,-,1
Global,1897,12,-0.19,JJA,-0.07,1897-12-1,-,1
Global,1898,12,-0.22,JJA,-0.21,1898-12-1,-,1
Global,1899,12,-0.25,JJA,-0.18,1899-12-1,-,1
Global,1900,12,-0.06,JJA,-0.1,1900/12/1,-,1
Global,1901,12,-0.26,JJA,-0.15,1901/12/1,-,1
Global,1902,12,-0.4,JJA,-0.28,1902/12/1,-,1
Global,1903,12,-0.49,JJA,-0.4,1903/12/1,-,1
Global,1904,12,-0.32,JJA,-0.48,1904/12/1,-,1
Global,1905,12,-0.12,JJA,-0.24,1905/12/1,-,1
Global,1906,12,-0.14,JJA,-0.2,1906/12/1,-,1
Global,1907,12,-0.46,JJA,-0.36,1907/12/1,-,1
Global,1908,12,-0.48,JJA,-0.39,1908/12/1,-,1
Global,1909,12,-0.55,JJA,-0.42,1909/12/1,-,1
Global,1910,12,-0.66,JJA,-0.35,1910/12/1,-,1
Global,1911,12,-0.2,JJA,-0.44,1911/12/1,-,1
Global,1912,12,-0.42,JJA,-0.39,1912/12/1,-,1
Global,1913,12,-0.01,JJA,-0.37,1913/12/1,-,1
Global,1914,12,-0.03,JJA,-0.21,1914/12/1,-,1
Global,1915,12,-0.21,JJA,-0.18,1915/12/1,-,1
Global,1916,12,-0.81,JJA,-0.37,1916/12/1,-,1
Global,1917,12,-0.66,JJA,-0.29,1917/12/1,-,1
Global,1918,12,-0.29,JJA,-0.32,1918/12/1,-,1
Global,1919,12,-0.41,JJA,-0.32,1919/12/1,-,1
Global,1920,12,-0.45,JJA,-0.3,1920/12/1,-,1
Global,1921,12,-0.17,JJA,-0.22,1921/12/1,-,1
Global,1922,12,-0.18,JJA,-0.3,1922/12/1,-,1
Global,1923,12,-0.04,JJA,-0.3,1923/12/1,-,1
Global,1924,12,-0.42,JJA,-0.3,1924/12/1,-,1
Global,1925,12,0.07,JJA,-0.26,1925/12/1,-,1
Global,1926,12,-0.29,JJA,-0.22,1926/12/1,-,1
Global,1927,12,-0.33,JJA,-0.23,1927/12/1,-,1
Global,1928,12,-0.16,JJA,-0.26,1928/12/1,-,1
Global,1929,12,-0.54,JJA,-0.37,1929/12/1,-,1
Global,1930,12,-0.05,JJA,-0.19,1930/12/1,-,1
Global,1931,12,-0.05,JJA,-0.05,1931/12/1,-,1
Global,1932,12,-0.26,JJA,-0.25,1932/12/1,-,1
Global,1933,12,-0.44,JJA,-0.26,1933/12/1,-,1
Global,1934,12,-0.02,JJA,-0.12,1934/12/1,-,1
Global,1935,12,-0.17,JJA,-0.23,1935/12/1,-,1
Global,1936,12,-0.01,JJA,-0.15,1936/12/1,-,1
Global,1937,12,-0.07,JJA,-0.02,1937/12/1,-,1
Global,1938,12,-0.12,JJA,-0.1,1938/12/1,-,1
Global,1939,12,0.44,JJA,-0.06,1939/12/1,-,1
Global,1940,12,0.32,JJA,0.1,1940/12/1,-,1
Global,1941,12,0.21,JJA,0.16,1941/12/1,-,1
Global,1942,12,0.13,JJA,0,1942/12/1,-,1
Global,1943,12,0.24,JJA,0.01,1943/12/1,-,1
Global,1944,12,0.04,JJA,0.17,1944/12/1,-,1
Global,1945,12,-0.07,JJA,0.1,1945/12/1,-,1
Global,1946,12,-0.31,JJA,-0.18,1946/12/1,-,1
Global,1947,12,-0.13,JJA,-0.04,1947/12/1,-,1
Global,1948,12,-0.23,JJA,-0.09,1948/12/1,-,1
Global,1949,12,-0.18,JJA,-0.18,1949/12/1,-,1
Global,1950,12,-0.21,JJA,-0.1,1950/12/1,-,1
Global,1951,12,0.16,JJA,-0.01,1951/12/1,-,1
Global,1952,12,-0.02,JJA,0.02,1952/12/1,-,1
Global,1953,12,0.05,JJA,0.06,1953/12/1,-,1
Global,1954,12,-0.18,JJA,-0.18,1954/12/1,-,1
Global,1955,12,-0.28,JJA,-0.08,1955/12/1,-,1
Global,1956,12,-0.06,JJA,-0.17,1956/12/1,-,1
Global,1957,12,0.15,JJA,0.11,1957/12/1,-,1
Global,1958,12,0.01,JJA,-0.03,1958/12/1,-,1
Global,1959,12,-0.01,JJA,0.02,1959/12/1,-,1
Global,1960,12,0.19,JJA,-0.02,1960/12/1,-,1
Global,1961,12,-0.16,JJA,0.04,1961/12/1,-,1
Global,1962,12,-0.03,JJA,0.01,1962/12/1,-,1
Global,1963,12,-0.03,JJA,0.11,1963/12/1,-,1
Global,1964,12,-0.3,JJA,-0.1,1964/12/1,-,1
Global,1965,12,-0.08,JJA,-0.09,1965/12/1,-,1
Global,1966,12,-0.02,JJA,0,1966/12/1,-,1
Global,1967,12,-0.05,JJA,-0.02,1967/12/1,-,1
Global,1968,12,-0.15,JJA,-0.1,1968/12/1,-,1
Global,1969,12,0.24,JJA,0.01,1969/12/1,-,1
Global,1970,12,-0.12,JJA,-0.04,1970/12/1,-,1
Global,1971,12,-0.08,JJA,-0.08,1971/12/1,-,1
Global,1972,12,0.18,JJA,0.07,1972/12/1,-,1
Global,1973,12,-0.07,JJA,0.12,1973/12/1,-,1
Global,1974,12,-0.08,JJA,0.01,1974/12/1,-,1
Global,1975,12,-0.17,JJA,-0.06,1975/12/1,-,1
Global,1976,12,0.11,JJA,-0.11,1976/12/1,-,1
Global,1977,12,0.03,JJA,0.22,1977/12/1,-,1
Global,1978,12,0.08,JJA,-0.04,1978/12/1,-,1
Global,1979,12,0.48,JJA,0.11,1979/12/1,-,1
Global,1980,12,0.22,JJA,0.2,1980/12/1,-,1
Global,1981,12,0.41,JJA,0.32,1981/12/1,-,1
Global,1982,12,0.43,JJA,0.08,1982/12/1,-,1
Global,1983,12,0.17,JJA,0.25,1983/12/1,-,1
Global,1984,12,-0.04,JJA,0.14,1984/12/1,-,1
Global,1985,12,0.14,JJA,0.12,1985/12/1,-,1
Global,1986,12,0.13,JJA,0.13,1986/12/1,-,1
Global,1987,12,0.46,JJA,0.33,1987/12/1,-,1
Global,1988,12,0.29,JJA,0.37,1988/12/1,-,1
Global,1989,12,0.37,JJA,0.28,1989/12/1,-,1
Global,1990,12,0.41,JJA,0.39,1990/12/1,-,1
Global,1991,12,0.32,JJA,0.46,1991/12/1,-,1
Global,1992,12,0.21,JJA,0.14,1992/12/1,-,1
Global,1993,12,0.18,JJA,0.2,1993/12/1,-,1
Global,1994,12,0.38,JJA,0.32,1994/12/1,-,1
Global,1995,12,0.25,JJA,0.45,1995/12/1,-,1
Global,1996,12,0.37,JJA,0.37,1996/12/1,-,1
Global,1997,12,0.59,JJA,0.43,1997/12/1,-,1
Global,1998,12,0.55,JJA,0.7,1998/12/1,-,1
Global,1999,12,0.41,JJA,0.35,1999/12/1,-,1
Global,2000,12,0.28,JJA,0.4,2000/12/1,-,1
Global,2001,12,0.56,JJA,0.54,2001/12/1,-,1
Global,2002,12,0.44,JJA,0.56,2002/12/1,-,1
Global,2003,12,0.75,JJA,0.57,2003/12/1,-,1
Global,2004,12,0.51,JJA,0.39,2004/12/1,-,1
Global,2005,12,0.68,JJA,0.63,2005/12/1,-,1
Global,2006,12,0.79,JJA,0.64,2006/12/1,-,1
Global,2007,12,0.5,JJA,0.61,2007/12/1,-,1
Global,2008,12,0.54,JJA,0.52,2008/12/1,-,1
Global,2009,12,0.68,JJA,0.69,2009/12/1,-,1
Global,2010,12,0.45,JJA,0.66,2010/12/1,-,1
Global,2011,12,0.6,JJA,0.69,2011/12/1,-,1
Global,2012,12,0.53,JJA,0.62,2012/12/1,-,1
Global,2013,12,0.7,JJA,0.67,2013/12/1,-,1
Global,2014,12,0.79,JJA,0.7,2014/12/1,-,1
Global,2015,12,1.16,JJA,0.79,2015/12/1,-,1
Global,2016,12,0.86,JJA,0.89,2016/12/1,-,1
Global,2017,12,0.94,JJA,0.8,2017/12/1,-,1
Global,2018,12,0.92,JJA,0.79,2018/12/1,-,1
Global,2019,12,1.09,JJA,0.94,2019/12/1,-,1
Global,2020,12,0.81,JJA,0.9,2020/12/1,-,1
Northern,1880,12,-0.38,JJA,-0.18,1880-12-1,-,1
Northern,1881,12,-0.21,JJA,-0.08,1881-12-1,-,1
Northern,1882,12,-0.66,JJA,-0.22,1882-12-1,-,1
Northern,1883,12,-0.14,JJA,-0.11,1883-12-1,-,1
Northern,1884,12,-0.46,JJA,-0.44,1884-12-1,-,1
Northern,1885,12,-0.1,JJA,-0.39,1885-12-1,-,1
Northern,1886,12,-0.2,JJA,-0.3,1886-12-1,-,1
Northern,1887,12,-0.42,JJA,-0.32,1887-12-1,-,1
Northern,1888,12,-0.22,JJA,-0.07,1888-12-1,-,1
Northern,1889,12,-0.54,JJA,-0.11,1889-12-1,-,1
Northern,1890,12,-0.46,JJA,-0.25,1890-12-1,-,1
Northern,1891,12,-0.03,JJA,-0.12,1891-12-1,-,1
Northern,1892,12,-0.65,JJA,-0.25,1892-12-1,-,1
Northern,1893,12,-0.6,JJA,-0.21,1893-12-1,-,1
Northern,1894,12,-0.35,JJA,-0.29,1894-12-1,-,1
Northern,1895,12,-0.22,JJA,-0.21,1895-12-1,-,1
Northern,1896,12,-0.21,JJA,-0.01,1896-12-1,-,1
Northern,1897,12,-0.26,JJA,-0.03,1897-12-1,-,1
Northern,1898,12,-0.25,JJA,-0.1,1898-12-1,-,1
Northern,1899,12,-0.45,JJA,-0.19,1899-12-1,-,1
Northern,1900,12,-0.01,JJA,-0.09,1900/12/1,-,1
Northern,1901,12,-0.39,JJA,-0.03,1901/12/1,-,1
Northern,1902,12,-0.58,JJA,-0.31,1902/12/1,-,1
Northern,1903,12,-0.55,JJA,-0.46,1903/12/1,-,1
Northern,1904,12,-0.33,JJA,-0.52,1904/12/1,-,1
Northern,1905,12,-0.16,JJA,-0.23,1905/12/1,-,1
Northern,1906,12,0.04,JJA,-0.17,1906/12/1,-,1
Northern,1907,12,-0.56,JJA,-0.42,1907/12/1,-,1
Northern,1908,12,-0.54,JJA,-0.4,1908/12/1,-,1
Northern,1909,12,-0.56,JJA,-0.42,1909/12/1,-,1
Northern,1910,12,-0.8,JJA,-0.39,1910/12/1,-,1
Northern,1911,12,-0.29,JJA,-0.37,1911/12/1,-,1
Northern,1912,12,-0.55,JJA,-0.46,1912/12/1,-,1
Northern,1913,12,0.12,JJA,-0.48,1913/12/1,-,1
Northern,1914,12,-0.04,JJA,-0.27,1914/12/1,-,1
Northern,1915,12,-0.25,JJA,-0.12,1915/12/1,-,1
Northern,1916,12,-1.13,JJA,-0.39,1916/12/1,-,1
Northern,1917,12,-1.05,JJA,-0.4,1917/12/1,-,1
Northern,1918,12,-0.55,JJA,-0.38,1918/12/1,-,1
Northern,1919,12,-0.55,JJA,-0.34,1919/12/1,-,1
Northern,1920,12,-0.71,JJA,-0.27,1920/12/1,-,1
Northern,1921,12,-0.13,JJA,-0.15,1921/12/1,-,1
Northern,1922,12,-0.14,JJA,-0.26,1922/12/1,-,1
Northern,1923,12,0.1,JJA,-0.26,1923/12/1,-,1
Northern,1924,12,-0.36,JJA,-0.22,1924/12/1,-,1
Northern,1925,12,0.23,JJA,-0.22,1925/12/1,-,1
Northern,1926,12,-0.29,JJA,-0.15,1926/12/1,-,1
Northern,1927,12,-0.37,JJA,-0.12,1927/12/1,-,1
Northern,1928,12,-0.04,JJA,-0.2,1928/12/1,-,1
Northern,1929,12,-0.65,JJA,-0.31,1929/12/1,-,1
Northern,1930,12,0.08,JJA,-0.04,1930/12/1,-,1
Northern,1931,12,0.1,JJA,0.11,1931/12/1,-,1
Northern,1932,12,-0.21,JJA,-0.12,1932/12/1,-,1
Northern,1933,12,-0.55,JJA,-0.2,1933/12/1,-,1
Northern,1934,12,0.18,JJA,-0.05,1934/12/1,-,1
Northern,1935,12,-0.17,JJA,-0.09,1935/12/1,-,1
Northern,1936,12,0.15,JJA,0.05,1936/12/1,-,1
Northern,1937,12,0,JJA,0.15,1937/12/1,-,1
Northern,1938,12,-0.13,JJA,0,1938/12/1,-,1
Northern,1939,12,0.79,JJA,0.04,1939/12/1,-,1
Northern,1940,12,0.36,JJA,0.13,1940/12/1,-,1
Northern,1941,12,0.19,JJA,0.21,1941/12/1,-,1
Northern,1942,12,0.27,JJA,0.01,1942/12/1,-,1
Northern,1943,12,0.37,JJA,0,1943/12/1,-,1
Northern,1944,12,-0.01,JJA,0.16,1944/12/1,-,1
Northern,1945,12,-0.21,JJA,0.14,1945/12/1,-,1
Northern,1946,12,-0.45,JJA,-0.06,1946/12/1,-,1
Northern,1947,12,-0.05,JJA,-0.02,1947/12/1,-,1
Northern,1948,12,-0.39,JJA,0.03,1948/12/1,-,1
Northern,1949,12,-0.14,JJA,-0.12,1949/12/1,-,1
Northern,1950,12,-0.13,JJA,-0.15,1950/12/1,-,1
Northern,1951,12,0.38,JJA,0.09,1951/12/1,-,1
Northern,1952,12,0.01,JJA,0.12,1952/12/1,-,1
Northern,1953,12,0.22,JJA,0.22,1953/12/1,-,1
Northern,1954,12,-0.11,JJA,-0.05,1954/12/1,-,1
Northern,1955,12,-0.29,JJA,-0.03,1955/12/1,-,1
Northern,1956,12,-0.1,JJA,-0.23,1956/12/1,-,1
Northern,1957,12,0.24,JJA,0.13,1957/12/1,-,1
Northern,1958,12,0.18,JJA,0.07,1958/12/1,-,1
Northern,1959,12,0.1,JJA,0.09,1959/12/1,-,1
Northern,1960,12,0.39,JJA,0.13,1960/12/1,-,1
Northern,1961,12,-0.17,JJA,0.09,1961/12/1,-,1
Northern,1962,12,0.1,JJA,0,1962/12/1,-,1
Northern,1963,12,0.02,JJA,0.07,1963/12/1,-,1
Northern,1964,12,-0.27,JJA,-0.15,1964/12/1,-,1
Northern,1965,12,-0.08,JJA,-0.2,1965/12/1,-,1
Northern,1966,12,-0.03,JJA,0.1,1966/12/1,-,1
Northern,1967,12,0.02,JJA,0.02,1967/12/1,-,1
Northern,1968,12,-0.33,JJA,-0.07,1968/12/1,-,1
Northern,1969,12,0.31,JJA,0.02,1969/12/1,-,1
Northern,1970,12,-0.31,JJA,-0.03,1970/12/1,-,1
Northern,1971,12,-0.13,JJA,-0.14,1971/12/1,-,1
Northern,1972,12,-0.05,JJA,-0.08,1972/12/1,-,1
Northern,1973,12,-0.04,JJA,0.08,1973/12/1,-,1
Northern,1974,12,-0.27,JJA,-0.14,1974/12/1,-,1
Northern,1975,12,-0.22,JJA,-0.09,1975/12/1,-,1
Northern,1976,12,-0.25,JJA,-0.22,1976/12/1,-,1
Northern,1977,12,0.02,JJA,0.11,1977/12/1,-,1
Northern,1978,12,0.02,JJA,-0.12,1978/12/1,-,1
Northern,1979,12,0.55,JJA,0.06,1979/12/1,-,1
Northern,1980,12,0.09,JJA,0.14,1980/12/1,-,1
Northern,1981,12,0.54,JJA,0.18,1981/12/1,-,1
Northern,1982,12,0.38,JJA,0,1982/12/1,-,1
Northern,1983,12,0.11,JJA,0.19,1983/12/1,-,1
Northern,1984,12,-0.42,JJA,0.08,1984/12/1,-,1
Northern,1985,12,0.16,JJA,-0.03,1985/12/1,-,1
Northern,1986,12,0.06,JJA,0.06,1986/12/1,-,1
Northern,1987,12,0.51,JJA,0.23,1987/12/1,-,1
Northern,1988,12,0.43,JJA,0.36,1988/12/1,-,1
Northern,1989,12,0.34,JJA,0.27,1989/12/1,-,1
Northern,1990,12,0.39,JJA,0.41,1990/12/1,-,1
Northern,1991,12,0.21,JJA,0.42,1991/12/1,-,1
Northern,1992,12,0.22,JJA,-0.04,1992/12/1,-,1
Northern,1993,12,0.22,JJA,0.12,1993/12/1,-,1
Northern,1994,12,0.37,JJA,0.36,1994/12/1,-,1
Northern,1995,12,0.27,JJA,0.47,1995/12/1,-,1
Northern,1996,12,0.35,JJA,0.24,1996/12/1,-,1
Northern,1997,12,0.51,JJA,0.46,1997/12/1,-,1
Northern,1998,12,0.73,JJA,0.73,1998/12/1,-,1
Northern,1999,12,0.66,JJA,0.34,1999/12/1,-,1
Northern,2000,12,0.27,JJA,0.44,2000/12/1,-,1
Northern,2001,12,0.65,JJA,0.61,2001/12/1,-,1
Northern,2002,12,0.42,JJA,0.63,2002/12/1,-,1
Northern,2003,12,0.98,JJA,0.7,2003/12/1,-,1
Northern,2004,12,0.45,JJA,0.51,2004/12/1,-,1
Northern,2005,12,0.84,JJA,0.75,2005/12/1,-,1
Northern,2006,12,1.16,JJA,0.73,2006/12/1,-,1
Northern,2007,12,0.77,JJA,0.68,2007/12/1,-,1
Northern,2008,12,0.66,JJA,0.61,2008/12/1,-,1
Northern,2009,12,0.67,JJA,0.7,2009/12/1,-,1
Northern,2010,12,0.5,JJA,0.87,2010/12/1,-,1
Northern,2011,12,0.88,JJA,0.73,2011/12/1,-,1
Northern,2012,12,0.46,JJA,0.85,2012/12/1,-,1
Northern,2013,12,0.84,JJA,0.74,2013/12/1,-,1
Northern,2014,12,1.11,JJA,0.84,2014/12/1,-,1
Northern,2015,12,1.54,JJA,1,2015/12/1,-,1
Northern,2016,12,1.05,JJA,1.1,2016/12/1,-,1
Northern,2017,12,1.4,JJA,0.98,2017/12/1,-,1
Northern,2018,12,1.11,JJA,0.88,2018/12/1,-,1
Northern,2019,12,1.41,JJA,1.11,2019/12/1,-,1
Northern,2020,12,1.2,JJA,1.13,2020/12/1,-,1
Southern,1880,12,0.06,JJA,-0.11,1880-12-1,-,1
Southern,1881,12,0.1,JJA,-0.04,1881-12-1,-,1
Southern,1882,12,-0.06,JJA,-0.06,1882-12-1,-,1
Southern,1883,12,-0.05,JJA,-0.05,1883-12-1,-,1
Southern,1884,12,-0.15,JJA,-0.19,1884-12-1,-,1
Southern,1885,12,-0.09,JJA,-0.32,1885-12-1,-,1
Southern,1886,12,-0.28,JJA,-0.24,1886-12-1,-,1
Southern,1887,12,-0.22,JJA,-0.23,1887-12-1,-,1
Southern,1888,12,0.15,JJA,-0.21,1888-12-1,-,1
Southern,1889,12,-0.03,JJA,-0.13,1889-12-1,-,1
Southern,1890,12,-0.16,JJA,-0.34,1890-12-1,-,1
Southern,1891,12,-0.05,JJA,-0.24,1891-12-1,-,1
Southern,1892,12,-0.11,JJA,-0.28,1892-12-1,-,1
Southern,1893,12,-0.02,JJA,-0.21,1893-12-1,-,1
Southern,1894,12,-0.06,JJA,-0.29,1894-12-1,-,1
Southern,1895,12,-0.05,JJA,-0.13,1895-12-1,-,1
Southern,1896,12,0.13,JJA,-0.1,1896-12-1,-,1
Southern,1897,12,-0.12,JJA,-0.11,1897-12-1,-,1
Southern,1898,12,-0.2,JJA,-0.32,1898-12-1,-,1
Southern,1899,12,-0.05,JJA,-0.17,1899-12-1,-,1
Southern,1900,12,-0.09,JJA,-0.09,1900/12/1,-,1
Southern,1901,12,-0.14,JJA,-0.25,1901/12/1,-,1
Southern,1902,12,-0.22,JJA,-0.25,1902/12/1,-,1
Southern,1903,12,-0.46,JJA,-0.34,1903/12/1,-,1
Southern,1904,12,-0.31,JJA,-0.44,1904/12/1,-,1
Southern,1905,12,-0.07,JJA,-0.24,1905/12/1,-,1
Southern,1906,12,-0.33,JJA,-0.23,1906/12/1,-,1
Southern,1907,12,-0.35,JJA,-0.3,1907/12/1,-,1
Southern,1908,12,-0.43,JJA,-0.38,1908/12/1,-,1
Southern,1909,12,-0.55,JJA,-0.43,1909/12/1,-,1
Southern,1910,12,-0.52,JJA,-0.32,1910/12/1,-,1
Southern,1911,12,-0.1,JJA,-0.51,1911/12/1,-,1
Southern,1912,12,-0.28,JJA,-0.3,1912/12/1,-,1
Southern,1913,12,-0.13,JJA,-0.26,1913/12/1,-,1
Southern,1914,12,-0.01,JJA,-0.15,1914/12/1,-,1
Southern,1915,12,-0.17,JJA,-0.23,1915/12/1,-,1
Southern,1916,12,-0.51,JJA,-0.36,1916/12/1,-,1
Southern,1917,12,-0.28,JJA,-0.21,1917/12/1,-,1
Southern,1918,12,0,JJA,-0.27,1918/12/1,-,1
Southern,1919,12,-0.27,JJA,-0.31,1919/12/1,-,1
Southern,1920,12,-0.2,JJA,-0.32,1920/12/1,-,1
Southern,1921,12,-0.21,JJA,-0.28,1921/12/1,-,1
Southern,1922,12,-0.23,JJA,-0.34,1922/12/1,-,1
Southern,1923,12,-0.16,JJA,-0.34,1923/12/1,-,1
Southern,1924,12,-0.5,JJA,-0.37,1924/12/1,-,1
Southern,1925,12,-0.07,JJA,-0.28,1925/12/1,-,1
Southern,1926,12,-0.27,JJA,-0.26,1926/12/1,-,1
Southern,1927,12,-0.25,JJA,-0.33,1927/12/1,-,1
Southern,1928,12,-0.28,JJA,-0.32,1928/12/1,-,1
Southern,1929,12,-0.4,JJA,-0.42,1929/12/1,-,1
Southern,1930,12,-0.16,JJA,-0.32,1930/12/1,-,1
Southern,1931,12,-0.2,JJA,-0.19,1931/12/1,-,1
Southern,1932,12,-0.3,JJA,-0.37,1932/12/1,-,1
Southern,1933,12,-0.35,JJA,-0.33,1933/12/1,-,1
Southern,1934,12,-0.22,JJA,-0.19,1934/12/1,-,1
Southern,1935,12,-0.16,JJA,-0.37,1935/12/1,-,1
Southern,1936,12,-0.17,JJA,-0.34,1936/12/1,-,1
Southern,1937,12,-0.13,JJA,-0.18,1937/12/1,-,1
Southern,1938,12,-0.13,JJA,-0.22,1938/12/1,-,1
Southern,1939,12,0.1,JJA,-0.16,1939/12/1,-,1
Southern,1940,12,0.29,JJA,0.08,1940/12/1,-,1
Southern,1941,12,0.25,JJA,0.14,1941/12/1,-,1
Southern,1942,12,-0.04,JJA,0,1942/12/1,-,1
Southern,1943,12,0.08,JJA,0.02,1943/12/1,-,1
Southern,1944,12,0.09,JJA,0.2,1944/12/1,-,1
Southern,1945,12,0.09,JJA,0.07,1945/12/1,-,1
Southern,1946,12,-0.15,JJA,-0.3,1946/12/1,-,1
Southern,1947,12,-0.22,JJA,-0.06,1947/12/1,-,1
Southern,1948,12,-0.08,JJA,-0.21,1948/12/1,-,1
Southern,1949,12,-0.22,JJA,-0.23,1949/12/1,-,1
Southern,1950,12,-0.32,JJA,-0.06,1950/12/1,-,1
Southern,1951,12,-0.06,JJA,-0.1,1951/12/1,-,1
Southern,1952,12,-0.04,JJA,-0.08,1952/12/1,-,1
Southern,1953,12,-0.12,JJA,-0.09,1953/12/1,-,1
Southern,1954,12,-0.26,JJA,-0.32,1954/12/1,-,1
Southern,1955,12,-0.29,JJA,-0.14,1955/12/1,-,1
Southern,1956,12,-0.03,JJA,-0.12,1956/12/1,-,1
Southern,1957,12,0.07,JJA,0.09,1957/12/1,-,1
Southern,1958,12,-0.15,JJA,-0.12,1958/12/1,-,1
Southern,1959,12,-0.1,JJA,-0.05,1959/12/1,-,1
Southern,1960,12,-0.02,JJA,-0.16,1960/12/1,-,1
Southern,1961,12,-0.16,JJA,-0.01,1961/12/1,-,1
Southern,1962,12,-0.15,JJA,0.02,1962/12/1,-,1
Southern,1963,12,-0.08,JJA,0.15,1963/12/1,-,1
Southern,1964,12,-0.33,JJA,-0.05,1964/12/1,-,1
Southern,1965,12,-0.07,JJA,0.03,1965/12/1,-,1
Southern,1966,12,-0.02,JJA,-0.09,1966/12/1,-,1
Southern,1967,12,-0.13,JJA,-0.05,1967/12/1,-,1
Southern,1968,12,0.05,JJA,-0.13,1968/12/1,-,1
Southern,1969,12,0.19,JJA,0.01,1969/12/1,-,1
Southern,1970,12,0.06,JJA,-0.05,1970/12/1,-,1
Southern,1971,12,-0.04,JJA,-0.03,1971/12/1,-,1
Southern,1972,12,0.42,JJA,0.22,1972/12/1,-,1
Southern,1973,12,-0.1,JJA,0.17,1973/12/1,-,1
Southern,1974,12,0.09,JJA,0.15,1974/12/1,-,1
Southern,1975,12,-0.13,JJA,-0.03,1975/12/1,-,1
Southern,1976,12,0.47,JJA,0,1976/12/1,-,1
Southern,1977,12,0.04,JJA,0.32,1977/12/1,-,1
Southern,1978,12,0.14,JJA,0.05,1978/12/1,-,1
Southern,1979,12,0.41,JJA,0.17,1979/12/1,-,1
Southern,1980,12,0.34,JJA,0.27,1980/12/1,-,1
Southern,1981,12,0.28,JJA,0.45,1981/12/1,-,1
Southern,1982,12,0.47,JJA,0.17,1982/12/1,-,1
Southern,1983,12,0.22,JJA,0.33,1983/12/1,-,1
Southern,1984,12,0.33,JJA,0.2,1984/12/1,-,1
Southern,1985,12,0.12,JJA,0.26,1985/12/1,-,1
Southern,1986,12,0.2,JJA,0.21,1986/12/1,-,1
Southern,1987,12,0.42,JJA,0.45,1987/12/1,-,1
Southern,1988,12,0.14,JJA,0.38,1988/12/1,-,1
Southern,1989,12,0.4,JJA,0.28,1989/12/1,-,1
Southern,1990,12,0.43,JJA,0.38,1990/12/1,-,1
